CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000174,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,79.71,684.34,No
CUST_000175,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),60.49,3089.06,Yes
CUST_000176,Female,0,No,No,46,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,47.71,2334.45,No
CUST_000177,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),55.92,3633.46,No
CUST_000178,Male,0,No,Yes,22,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,60.75,1245.76,No
CUST_000179,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,106.23,3644.79,No
CUST_000180,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),117.34,277.04,No
CUST_000181,Male,0,Yes,No,41,Yes,Yes,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),114.4,4707.55,Yes
CUST_000182,Male,0,No,No,51,No,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,32.95,1555.1,No
CUST_000183,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,21.17,442.99,Yes
CUST_000184,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),39.64,1329.19,Yes
CUST_000185,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),48.76,48.76,No
CUST_000186,Male,0,Yes,No,21,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),64.43,1434.37,No
CUST_000187,Female,1,Yes,Yes,69,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.75,4892.62,No
CUST_000188,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),55.51,3678.17,No
CUST_000189,Male,0,No,No,57,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.11,6131.41,No
CUST_000190,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,91.1,4042.61,No
CUST_000191,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.03,2465.46,Yes
CUST_000192,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),76.26,3588.28,Yes
CUST_000193,Male,0,No,No,62,Yes,Yes,No,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),74.34,4592.91,No
CUST_000194,Male,0,Yes,No,23,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.61,1382.88,No
CUST_000195,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,62.4,128.3,No
CUST_000196,Female,0,No,No,47,Yes,No,No,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,112.65,5353.15,No
CUST_000197,Female,1,No,Yes,69,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,77.34,5286.21,No
CUST_000198,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,One year,Yes,Electronic check,59.95,4074.98,No
CUST_000199,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),67.47,657.55,No
CUST_000200,Male,0,Yes,No,56,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,111.66,6304.77,Yes
CUST_000201,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),52.98,2250.02,No
CUST_000202,Female,0,Yes,Yes,20,No,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.5,2234.73,No
CUST_000203,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.21,3321.25,No
CUST_000204,Male,1,No,No,41,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,97.87,3847.03,No
CUST_000205,Female,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,25.09,954.91,No
CUST_000206,Male,1,No,No,68,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,No,Credit card (automatic),59.36,4169.93,No
CUST_000207,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),32.99,1171.59,Yes
CUST_000208,Female,0,No,Yes,15,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,47.58,647.6,No
CUST_000209,Female,0,No,No,64,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.96,3830.9,No
CUST_000210,Male,1,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),74.51,3104.29,No
CUST_000211,Male,0,No,Yes,30,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,32.25,1003.49,No
CUST_000212,Male,0,Yes,No,13,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),62.82,795.97,No
CUST_000213,Male,0,No,No,70,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.85,7915.46,No
CUST_000214,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,69.26,2085.31,No
CUST_000215,Male,1,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),25.06,353.61,No
CUST_000216,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,37.99,667.28,No
CUST_000217,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,98.8,2069.29,No
CUST_000218,Male,0,Yes,No,66,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),48.97,3155.71,No
CUST_000219,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,103.58,1677.5,No
CUST_000220,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),48.49,1639.89,No
CUST_000221,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.44,4754.06,Yes
CUST_000222,Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),77.15,3022.32,No
CUST_000223,Female,1,Yes,Yes,47,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.94,3926.59,No
CUST_000224,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,92.84,326.59,Yes
CUST_000225,Female,0,No,No,33,No,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),118.34,3952.67,No
CUST_000226,Female,1,Yes,No,70,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.94,1204.64,No
CUST_000227,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.18,2900.26,No
CUST_000228,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.54,6738.89,Yes
CUST_000229,Male,0,Yes,No,52,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,39.72,2110.59,No
CUST_000230,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),45.92,1099.29,No
CUST_000231,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,78.46,2207.23,No
CUST_000232,Female,1,No,No,47,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),39.38,1884.44,No
CUST_000233,Female,0,No,Yes,7,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),78.81,615.88,No
CUST_000234,Female,0,No,No,32,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.45,1356.27,No
CUST_000235,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Electronic check,74.0,469.01,No
CUST_000236,Female,0,Yes,No,38,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),97.57,3667.54,No
CUST_000237,Female,0,No,No,14,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,116.12,1583.37,No
CUST_000238,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.64,3350.51,No
CUST_000239,Male,0,Yes,No,1,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,54.48,54.48,No
CUST_000240,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,98.71,3253.76,Yes
CUST_000241,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Mailed check,44.92,757.47,Yes
CUST_000242,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.54,2100.89,Yes
CUST_000243,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.08,1626.4,Yes
CUST_000244,Male,0,No,No,42,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),96.77,4076.84,No
CUST_000245,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),60.29,1806.35,No
CUST_000246,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),78.95,3020.82,No
CUST_000247,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,34.45,851.79,No
CUST_000248,Male,0,No,Yes,53,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,112.45,6071.15,No
CUST_000249,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),117.66,5606.2,No
CUST_000250,Male,1,Yes,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,57.51,576.91,No
CUST_000251,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.9,5720.06,No
CUST_000252,Male,1,No,Yes,6,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.84,89.67,No
CUST_000253,Female,0,No,No,41,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.24,3816.76,Yes
CUST_000254,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,100.49,459.95,Yes
CUST_000255,Male,0,Yes,Yes,9,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.41,623.86,Yes
CUST_000256,Male,0,No,No,67,Yes,Yes,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,75.72,5251.76,Yes
CUST_000257,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),96.98,2606.02,No
CUST_000258,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),43.21,2797.65,Yes
CUST_000259,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),36.14,1581.89,No
CUST_000260,Male,0,No,Yes,53,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.73,4815.95,Yes
CUST_000261,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,67.61,3827.39,Yes
CUST_000262,Female,0,Yes,No,57,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,107.36,6153.81,No
CUST_000263,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,118.03,1046.9,No
CUST_000264,Male,0,Yes,No,14,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),104.05,1476.23,No
CUST_000265,Male,0,No,Yes,57,Yes,No,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,37.15,2004.1,Yes
CUST_000266,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,62.91,1913.58,No
CUST_000267,Female,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.64,83.64,Yes
CUST_000268,Female,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),47.88,570.41,No
CUST_000269,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),102.53,1601.75,No
CUST_000270,Male,0,No,No,11,No,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,63.13,714.35,No
CUST_000271,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,29.23,797.57,No
CUST_000272,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),42.26,2681.27,Yes
CUST_000273,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,78.11,1780.97,No
CUST_000274,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.03,5367.46,No
CUST_000275,Male,0,Yes,No,21,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),88.43,1856.67,Yes
CUST_000276,Female,1,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.74,1910.63,No
CUST_000277,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),95.08,6304.88,Yes
CUST_000278,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,27.97,1591.73,Yes
CUST_000279,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,114.24,673.67,No
CUST_000280,Female,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.63,1178.66,Yes
CUST_000281,Female,0,No,Yes,23,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.75,2114.91,No
CUST_000282,Female,0,Yes,No,20,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.06,828.69,No
CUST_000283,Female,0,No,No,58,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,32.47,1826.13,No
CUST_000284,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,32.97,1317.46,No
CUST_000285,Female,0,No,Yes,57,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,41.47,2393.13,No
CUST_000286,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.19,2159.8,No
CUST_000287,Male,0,Yes,Yes,8,Yes,No,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),84.59,797.97,No
CUST_000288,Male,0,Yes,No,13,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,115.53,1464.54,No
CUST_000289,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,27.57,75.42,Yes
CUST_000290,Female,1,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,89.18,2470.15,No
CUST_000291,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,103.95,4590.93,No
CUST_000292,Male,0,Yes,No,9,Yes,No,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,66.58,750.97,No
CUST_000293,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),24.16,343.83,Yes
CUST_000294,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Electronic check,83.39,2944.57,No
CUST_000295,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),80.68,2406.06,No
CUST_000296,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,113.04,3514.0,No
CUST_000297,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),101.14,2353.05,Yes
CUST_000298,Male,0,Yes,No,57,No,No,No,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,72.93,3982.33,No
CUST_000299,Male,0,No,No,17,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.64,510.33,Yes
CUST_000300,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.83,1456.4,No
CUST_000301,Male,0,Yes,No,60,Yes,No,No,No,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),108.97,6583.62,No
CUST_000302,Male,1,No,No,36,No,No,No,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,65.92,2316.72,No
CUST_000303,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),82.76,1912.88,Yes
CUST_000304,Female,1,No,Yes,17,No,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),90.23,1633.11,Yes
CUST_000305,Female,0,No,No,13,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.06,900.75,No
CUST_000306,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.83,624.63,Yes
CUST_000307,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),24.28,1434.17,No
CUST_000308,Female,0,Yes,No,43,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,95.07,4168.64,No
CUST_000309,Female,0,No,Yes,42,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.86,4024.29,Yes
CUST_000310,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,41.57,1761.46,No
CUST_000311,Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,30.36,766.37,No
CUST_000312,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,82.41,4858.35,No
CUST_000313,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,51.67,2523.92,No
CUST_000314,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,19.79,1236.66,No
CUST_000315,Male,0,No,No,56,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,62.4,3522.91,No
CUST_000316,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,82.42,5277.13,No
CUST_000317,Male,0,No,No,15,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,110.47,1508.52,No
CUST_000318,Male,0,No,No,63,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),61.75,3710.0,No
CUST_000319,Male,0,Yes,No,46,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),32.73,1170.94,No
CUST_000320,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,61.52,1108.77,No
CUST_000321,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.05,971.16,Yes
CUST_000322,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.99,70.86,No
