gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,10,1,1,1,0,0,2,0,2,1,0,0,2,84.16,839.01,1
0,0,1,1,36,1,0,2,2,0,2,0,2,0,1,1,2,74.53,2787.2,0
0,0,1,0,15,1,2,1,0,2,2,2,0,1,0,0,3,60.12,889.76,1
0,0,1,0,1,1,2,0,0,0,0,1,0,2,0,1,3,22.65,22.65,1
0,0,0,1,41,1,2,2,2,0,0,2,0,0,0,1,0,77.42,3134.92,0
0,0,1,0,44,1,0,1,2,2,2,2,1,1,1,0,0,36.06,1585.68,0
1,0,1,1,63,1,0,0,0,2,0,1,1,0,0,1,0,42.94,2608.78,0
1,0,1,0,69,1,0,1,0,0,0,0,0,1,0,0,2,51.34,3583.59,1
0,0,0,0,72,1,2,1,0,0,2,1,2,0,0,0,0,111.53,8012.55,1
0,0,1,1,69,1,2,0,1,1,1,0,2,2,1,1,2,78.48,5393.57,0
1,0,1,0,34,1,2,0,2,1,0,1,1,1,0,1,0,112.59,4002.43,0
1,1,1,1,41,1,0,2,0,0,0,1,0,2,1,0,0,112.01,4725.08,1
1,0,1,0,29,0,2,2,0,1,1,1,2,0,2,0,2,28.42,885.02,1
1,1,1,0,37,1,0,1,0,0,1,2,0,2,0,1,2,81.36,2979.24,0
1,0,0,0,70,1,0,0,2,0,0,2,0,2,2,1,3,32.85,2382.94,0
1,0,1,0,46,1,0,2,0,2,0,0,0,0,2,1,3,94.09,4485.63,0
1,0,1,0,37,1,0,0,2,2,0,0,0,1,0,1,3,59.12,2114.17,0
1,1,1,0,42,1,0,2,1,1,0,0,1,0,1,1,0,74.26,3108.79,0
0,1,1,1,12,1,2,0,0,1,1,2,2,1,0,1,0,117.7,1301.2,1
0,0,0,0,68,1,1,1,0,0,2,1,1,0,0,1,2,61.94,4132.17,0
1,0,0,0,67,0,0,2,0,0,2,2,0,0,2,0,2,26.49,1875.6,0
0,0,1,1,28,0,0,2,0,2,2,2,2,1,0,1,2,65.61,1780.54,0
0,0,0,1,20,1,2,0,1,0,1,1,0,2,2,1,2,21.36,692.18,0
0,0,0,0,38,0,0,0,1,2,0,0,2,1,2,1,0,102.38,4027.75,0
1,0,0,0,64,1,2,0,0,2,0,0,2,2,0,0,2,96.38,6257.62,0
0,0,1,0,38,1,2,0,2,2,2,1,2,0,0,1,1,29.99,1377.28,1
1,0,0,0,6,1,0,1,0,0,0,0,0,2,0,0,0,59.12,216.41,1
0,0,1,0,13,1,2,2,1,2,1,2,2,2,2,0,2,65.81,756.5,0
1,0,0,0,35,1,0,2,1,0,0,0,1,2,2,0,1,20.86,861.97,0
0,0,1,0,60,1,2,1,1,1,1,0,0,2,0,0,3,23.75,1530.77,1
1,1,1,0,52,1,2,1,1,2,1,1,2,1,0,1,1,50.62,2523.53,0
1,0,1,0,60,1,2,2,0,1,1,1,2,2,0,0,2,81.98,5041.69,1
1,0,1,0,70,1,0,1,0,0,0,1,0,1,2,1,1,50.44,3705.1,0
0,0,1,1,46,1,1,1,0,1,1,2,0,0,0,1,2,109.02,5053.8,0
1,0,1,0,8,1,1,1,1,0,0,0,2,1,0,1,2,88.62,672.49,1
0,1,0,1,30,1,0,1,0,0,2,2,2,2,1,1,2,68.56,1974.11,0
1,1,1,0,32,1,2,1,1,0,0,0,2,0,0,1,0,86.02,2765.97,1
0,0,0,0,4,1,0,1,0,2,1,2,2,1,0,1,2,87.39,513.87,1
0,0,0,0,45,1,1,1,0,0,0,1,0,0,0,1,1,59.18,2712.35,1
1,0,1,0,49,1,0,0,0,0,1,0,2,0,0,1,1,93.45,4488.25,0
0,0,0,0,47,1,0,0,0,0,0,1,2,2,2,1,0,43.14,2238.57,0
0,0,0,1,6,1,0,2,2,0,2,1,2,0,0,1,3,63.3,342.1,0
0,0,0,1,57,1,2,0,0,0,2,2,0,0,0,1,1,55.2,3151.13,0
0,0,0,1,36,1,0,1,2,0,2,2,1,0,1,0,3,82.94,2934.9,0
0,0,0,0,57,1,2,1,2,0,1,0,1,0,1,0,3,76.84,4463.39,0
0,1,0,1,2,1,0,0,2,0,2,0,2,0,1,1,3,23.96,264.5,1
1,0,1,0,58,0,0,1,2,0,2,0,0,1,0,0,0,65.63,3991.92,1
0,0,1,0,58,1,2,1,1,0,0,0,1,2,0,1,2,98.81,5658.25,1
1,1,1,0,20,1,0,1,0,0,2,2,1,2,0,0,2,45.78,940.47,1
1,0,0,0,28,1,2,0,0,0,0,1,0,1,0,1,2,27.94,859.79,1
0,0,0,1,26,1,0,0,0,0,2,0,2,0,0,0,1,71.99,1849.55,0
1,1,1,1,60,1,2,0,0,2,1,1,1,2,1,1,3,74.81,4615.24,0
0,1,0,0,53,1,0,1,2,0,0,0,1,1,0,1,1,85.94,4585.33,0
1,0,0,0,70,1,2,2,2,0,0,1,0,1,0,0,3,34.83,2557.27,0
1,0,0,0,27,1,0,2,2,2,0,0,1,0,1,1,3,66.14,1848.92,1
0,0,0,0,3,1,2,0,0,2,0,0,2,1,1,1,0,56.5,278.36,0
0,0,0,0,18,1,0,0,2,0,1,2,2,2,0,0,0,95.02,1890.35,0
1,0,1,0,38,1,0,1,2,0,2,0,2,1,0,1,1,50.21,1920.62,0
1,0,0,0,59,1,1,1,0,2,0,0,2,2,0,1,3,65.7,3863.09,0
1,1,1,0,71,1,0,2,0,0,0,0,2,0,0,1,2,99.89,7061.4,1
0,0,1,1,55,1,2,1,0,1,0,0,0,0,0,0,3,21.22,1076.43,1
0,0,1,0,44,1,2,2,2,0,0,1,0,0,1,0,1,19.74,728.11,1
0,0,1,0,30,0,1,0,2,0,0,1,2,1,0,1,3,24.47,764.67,1
0,0,1,0,6,1,0,1,0,2,0,0,2,2,0,0,2,94.95,536.32,1
0,0,1,0,57,1,2,0,2,2,0,2,0,1,0,1,3,100.78,5941.18,1
1,0,1,0,46,1,0,1,2,0,1,0,0,1,0,1,0,87.34,4008.07,0
1,0,1,0,48,1,2,1,2,2,2,0,0,1,1,0,3,92.86,4432.36,0
0,0,0,1,18,1,1,2,0,0,1,0,1,2,2,0,2,21.5,292.71,0
1,0,0,0,7,1,2,2,2,1,1,2,2,2,0,1,1,87.86,697.97,1
1,0,0,0,26,1,2,1,0,2,2,0,0,2,1,1,1,29.4,840.4,0
0,0,0,0,38,1,2,1,0,0,0,0,2,0,1,0,0,98.83,3846.77,0
0,1,1,0,15,1,2,0,0,1,0,2,0,2,0,0,2,54.19,655.14,1
1,0,0,0,32,1,0,2,0,1,0,0,2,1,0,1,0,94.14,2851.05,0
0,0,0,0,25,1,0,0,0,0,1,0,2,2,0,0,0,71.85,1836.75,1
0,0,0,0,2,1,0,1,2,2,2,0,2,0,0,1,3,46.85,281.35,0
0,0,1,0,10,1,2,0,0,0,1,0,1,2,1,1,1,118.56,974.48,0
1,0,1,0,14,1,1,1,1,0,2,0,2,1,0,0,3,86.02,1308.39,0
1,0,0,0,58,1,0,0,1,2,1,2,0,2,0,1,1,96.98,5460.82,1
1,0,1,0,11,1,2,1,1,1,0,2,0,2,2,0,1,105.4,1214.87,0
0,1,1,0,60,1,2,0,2,0,2,0,1,2,0,0,2,30.55,1788.73,1
0,0,1,1,11,1,2,1,0,1,0,2,0,2,0,0,2,105.76,1147.84,1
1,0,1,0,52,1,0,2,0,1,1,0,2,0,1,0,0,28.17,1507.52,0
0,0,1,1,21,1,0,2,1,2,0,2,0,2,0,0,2,80.36,1667.33,0
1,0,1,1,42,1,0,0,2,2,2,1,1,1,0,1,3,31.82,1452.41,0
1,0,0,1,27,1,2,2,2,0,0,0,2,2,2,0,1,62.47,1671.78,0
0,1,1,1,56,1,0,0,2,0,0,2,2,0,0,1,2,37.03,1913.06,0
1,0,0,1,8,1,0,1,2,0,0,0,2,0,2,1,1,54.85,593.87,0
0,1,0,0,62,1,2,1,0,2,0,1,0,0,1,0,2,62.07,3887.96,0
1,0,1,1,2,1,2,1,2,0,2,0,2,1,0,1,1,87.52,183.43,1
1,0,1,0,34,1,2,1,0,0,0,0,0,2,0,1,2,111.15,3728.57,1
1,0,0,0,69,1,2,1,0,0,0,0,2,2,0,0,2,67.01,4443.26,0
0,0,1,0,42,1,1,2,1,2,0,2,1,0,2,0,1,19.24,733.69,0
1,0,0,1,15,1,2,0,0,2,0,0,0,0,0,0,0,60.98,706.25,1
0,0,0,1,27,1,2,0,2,2,2,0,0,2,0,1,3,48.75,1241.9,1
1,0,0,0,4,1,0,0,0,2,2,2,1,0,1,1,2,82.55,268.89,0
0,0,0,0,67,0,0,0,2,0,1,2,1,2,1,0,3,89.95,5975.87,1
0,0,1,0,49,1,0,2,2,2,0,2,0,2,2,1,3,38.6,1986.96,0
1,1,0,0,60,1,0,0,1,1,1,0,2,1,0,1,0,98.25,5931.36,1
1,0,1,0,1,1,2,0,2,2,2,0,1,2,0,0,3,30.46,116.53,0
1,0,0,1,19,1,0,0,2,2,0,0,0,0,0,1,1,82.21,1572.28,1
0,1,1,0,5,1,0,0,0,1,0,0,0,2,0,1,3,59.0,408.19,1
1,0,1,0,9,1,2,1,0,2,1,0,0,2,0,1,0,34.5,198.36,1
0,0,1,0,46,1,2,0,0,2,0,2,1,1,0,0,2,34.09,1451.87,0
1,0,0,0,56,0,0,0,0,2,0,0,0,1,0,1,0,98.3,5549.37,0
0,0,1,0,58,1,0,1,0,1,2,2,2,0,0,1,3,110.64,6411.39,1
1,0,1,0,11,1,0,0,2,2,1,1,1,1,2,0,2,45.16,406.68,0
0,0,0,0,10,1,0,1,0,1,2,1,0,1,1,0,3,54.07,350.85,0
1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,3,104.51,188.49,1
0,1,1,0,21,1,2,0,2,2,1,1,0,0,1,1,1,108.24,2437.2,1
0,0,1,0,7,1,0,0,0,0,2,2,2,2,0,0,2,103.01,807.86,0
1,1,1,0,21,1,2,2,1,0,2,0,2,2,0,0,0,74.12,1533.74,0
1,0,0,1,44,1,0,0,2,0,0,0,0,2,1,0,3,69.28,3094.59,0
0,0,1,0,14,1,2,1,0,2,0,0,0,2,2,1,0,18.73,70.32,0
1,0,0,0,25,1,2,1,1,0,0,0,2,2,0,0,0,83.03,2064.29,0
0,0,0,0,31,0,1,0,0,2,1,0,2,2,0,1,1,46.66,1323.1,0
1,0,1,0,72,1,0,1,0,0,2,0,0,1,0,0,2,22.61,1604.59,0
1,0,1,0,57,0,2,0,0,1,1,2,2,1,0,1,0,80.07,4700.69,0
0,0,0,0,63,1,2,2,0,2,0,0,0,1,0,0,2,41.88,2741.93,0
1,0,1,0,55,1,2,1,2,2,0,0,2,1,0,0,2,92.66,5151.11,0
1,1,1,0,7,1,2,0,1,0,1,0,1,1,2,1,2,72.93,481.81,0
0,0,1,0,55,1,0,1,2,2,1,2,1,2,0,0,1,64.0,3424.81,0
0,0,1,0,61,1,1,1,0,0,0,0,0,0,0,0,0,79.52,4650.09,1
1,0,1,0,26,1,2,1,0,0,1,1,2,2,1,0,3,47.68,1210.97,0
0,0,0,1,28,1,0,2,0,0,2,0,2,2,1,1,2,95.46,2661.49,1
1,0,0,0,70,1,1,1,1,0,0,2,1,1,1,0,1,74.24,5025.19,0
1,0,0,0,11,1,0,0,1,0,2,1,2,0,0,1,0,86.0,1127.05,1
1,0,0,1,53,1,2,2,0,0,2,0,0,2,0,1,3,112.45,6071.15,0
0,0,1,1,16,1,0,2,0,2,0,0,1,0,0,0,2,59.91,1215.78,0
1,0,1,1,45,1,1,0,0,0,1,0,0,1,0,1,0,89.77,3996.67,0
1,0,0,1,50,1,0,2,2,2,2,0,0,2,1,0,2,102.35,5180.26,0
0,1,0,1,52,1,2,0,1,2,1,1,0,1,0,1,1,45.35,2543.81,0
0,0,0,0,37,1,0,1,2,0,0,2,0,2,0,0,1,71.24,2694.14,0
0,0,1,1,13,1,0,1,2,0,2,0,1,1,1,1,2,77.01,981.53,1
0,0,0,1,46,1,0,1,2,0,2,1,0,0,0,1,1,66.87,3003.6,1
1,1,0,0,22,0,0,0,0,0,0,2,1,2,2,1,3,60.86,1395.87,1
0,0,1,0,10,1,2,2,1,2,1,2,2,2,0,0,2,60.12,630.75,1
0,0,0,0,33,1,0,0,1,2,0,2,0,0,1,1,0,116.17,3786.8,1
0,0,0,1,26,1,2,1,2,1,0,2,2,0,0,0,1,45.52,1174.08,0
0,0,1,0,51,1,2,1,2,2,2,0,2,0,0,0,1,53.75,2846.3,0
1,0,1,0,32,1,0,1,2,1,0,0,2,0,0,0,1,100.25,3145.66,1
0,0,0,0,66,1,1,2,0,2,0,2,0,2,0,1,2,28.66,1776.53,0
1,0,1,1,60,1,2,2,2,0,2,0,2,2,0,0,3,70.77,4139.35,1
1,0,1,0,52,0,1,1,2,1,2,0,2,2,2,0,3,39.72,2110.59,0
0,0,1,0,40,0,2,1,0,0,1,1,1,1,0,0,3,48.14,1887.7,0
0,0,1,0,22,1,0,0,0,0,0,2,2,1,2,0,0,92.5,1966.49,0
0,0,1,1,29,1,1,0,1,2,2,0,2,2,0,0,1,55.45,1742.57,0
1,0,0,1,10,1,0,2,2,1,2,0,1,1,0,1,3,62.69,336.07,0
1,0,1,0,60,1,0,0,1,2,2,0,0,0,0,1,3,85.13,5225.79,0
1,0,1,0,55,1,0,2,2,0,0,1,2,1,1,1,1,52.47,2832.55,0
1,0,0,0,65,1,1,1,1,0,0,2,1,0,0,0,2,83.98,5474.07,0
0,0,0,0,45,1,1,1,1,0,2,2,2,2,2,0,0,80.41,3671.67,1
1,1,0,0,65,1,2,0,2,2,2,1,2,2,1,0,3,103.13,6776.02,0
1,0,1,0,19,1,2,0,2,1,0,1,1,2,2,1,2,85.07,1795.11,0
1,0,1,0,20,1,0,1,2,0,0,0,0,0,0,1,1,57.64,1023.23,0
0,0,0,0,58,1,0,0,2,0,2,2,0,0,1,1,3,91.44,5304.07,0
0,0,1,1,39,1,2,1,1,0,2,1,0,1,0,0,3,115.79,4533.6,0
1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,1,2,31.1,604.14,1
1,0,0,0,9,1,0,1,0,1,0,0,2,0,1,1,0,72.79,475.43,0
0,0,1,0,53,1,0,0,0,2,0,1,2,0,0,1,0,37.44,1927.76,1
0,0,1,0,11,1,0,0,2,2,0,0,2,0,0,0,1,65.57,655.45,0
0,0,1,0,22,1,2,1,2,2,0,0,2,1,0,1,3,93.26,1996.81,0
1,0,1,0,15,1,2,2,0,1,2,0,0,0,0,0,0,114.77,1548.45,0
0,0,0,0,12,1,0,2,2,2,2,0,2,2,0,1,3,64.76,829.4,1
1,0,0,0,65,1,0,0,1,0,0,2,1,1,0,1,3,112.24,7153.46,1
1,0,0,0,31,1,2,2,0,0,0,2,0,0,2,0,3,65.07,2032.16,0
1,0,1,1,68,1,0,1,0,1,0,0,2,1,0,0,0,75.55,5016.69,0
1,0,1,1,37,1,2,1,0,0,2,0,2,2,2,1,3,19.08,534.47,0
1,0,0,0,43,1,2,1,0,2,1,0,2,2,2,0,0,103.72,4342.02,0
0,0,1,0,5,1,0,0,2,0,0,2,2,0,2,0,3,22.27,66.49,0
0,0,0,0,56,1,2,2,0,2,1,0,1,0,2,0,2,70.52,4029.39,0
1,0,0,0,50,1,2,1,2,1,0,1,1,0,0,1,1,30.93,1573.33,0
0,0,1,0,27,1,2,1,1,0,2,2,1,2,0,1,2,48.37,1231.59,1
0,0,0,0,7,1,2,1,0,0,0,1,1,0,2,1,2,36.0,245.57,0
1,0,0,1,41,1,2,0,2,2,2,0,0,2,0,1,2,82.48,3296.05,1
1,0,1,1,20,0,0,2,2,2,1,2,1,1,2,0,0,74.1,1536.99,0
1,0,1,1,57,1,1,1,1,1,0,2,0,2,2,0,0,47.25,2676.04,0
1,0,1,0,31,1,1,1,1,0,0,2,1,1,0,0,2,44.46,1356.13,1
0,0,0,0,66,0,2,0,0,2,0,0,0,0,2,1,2,54.32,3708.03,0
0,0,0,1,46,1,2,2,0,1,2,1,2,0,2,0,3,107.02,5030.74,0
1,0,1,0,15,1,2,0,2,1,0,1,0,0,1,1,0,42.94,807.69,0
0,0,0,1,25,1,2,1,1,2,0,0,2,0,0,1,1,30.02,715.19,0
1,1,1,1,70,1,0,0,2,1,0,1,0,1,1,0,3,96.74,6696.32,0
1,0,1,1,18,0,2,1,0,2,0,2,2,2,0,0,2,49.2,1058.58,0
1,0,1,0,53,1,2,0,2,1,2,0,2,0,1,1,0,90.3,4767.04,0
1,0,1,0,10,1,0,0,0,0,0,2,0,2,0,1,1,96.01,942.26,1
0,1,1,0,45,1,1,1,1,0,0,1,2,1,2,1,2,69.14,3034.71,1
1,0,0,1,48,0,0,0,0,2,1,2,0,0,0,0,1,115.78,5448.28,0
0,0,1,1,18,1,2,1,1,2,0,0,1,2,0,1,3,61.52,1108.77,0
1,0,1,0,67,1,0,2,0,1,2,0,0,0,1,0,3,54.25,3669.66,0
1,0,0,0,5,1,2,1,0,0,2,1,1,2,2,0,2,27.04,130.56,0
1,0,1,0,44,1,2,1,1,1,1,0,0,1,0,0,0,80.44,3433.73,1
1,0,1,0,4,1,0,1,2,1,0,2,2,1,0,1,2,76.18,295.72,1
1,0,1,1,5,1,0,1,1,0,2,0,2,0,0,1,0,27.99,70.86,0
0,1,1,1,18,1,2,2,2,0,0,2,1,2,2,0,1,94.15,1584.03,0
1,0,1,0,51,1,0,2,0,0,2,2,1,1,0,1,3,73.62,3715.27,0
0,0,0,0,26,1,0,1,1,1,2,2,0,2,0,1,0,33.77,902.45,0
1,0,1,0,51,0,0,1,0,2,2,2,2,2,2,1,1,49.53,2487.29,0
1,0,1,0,61,1,2,2,0,0,1,1,2,1,1,1,3,21.7,1398.86,0
0,0,0,0,42,1,2,1,0,2,1,1,1,1,0,0,2,85.5,3512.46,1
1,0,0,1,11,1,2,1,2,2,1,0,2,1,2,1,1,25.76,296.34,0
0,0,0,0,34,1,0,1,1,2,0,0,0,0,0,0,2,105.0,3511.69,0
0,0,1,1,60,1,1,0,0,2,2,1,0,1,2,0,0,29.18,1742.46,0
0,0,0,0,71,0,2,1,2,1,1,2,2,2,0,1,1,52.13,3776.82,0
1,0,1,1,49,1,0,1,0,2,2,0,1,0,1,0,1,117.75,5772.29,0
0,1,0,1,5,1,0,2,2,0,0,0,2,2,1,0,3,54.07,237.66,0
0,0,0,0,29,1,2,0,2,0,2,0,2,0,2,1,0,42.18,1172.83,0
0,0,0,1,13,1,2,2,0,0,2,2,2,2,2,1,0,61.17,873.5,0
0,0,1,0,44,1,0,1,2,1,0,0,2,1,2,1,0,57.56,2477.6,0
1,0,0,1,57,1,0,1,0,2,0,1,2,0,2,1,2,35.39,1921.74,0
1,1,0,1,68,0,2,2,1,2,1,0,0,2,0,1,2,100.96,6926.73,0
1,1,0,1,26,1,2,0,0,0,1,0,0,1,1,1,2,113.84,3053.88,0
1,0,0,0,53,1,0,1,0,0,0,1,2,2,2,0,0,85.41,4622.83,0
0,0,1,1,8,1,0,0,0,1,0,0,2,1,2,1,0,32.9,214.99,0
0,1,1,0,40,1,2,1,2,2,0,1,0,1,0,1,0,103.51,4120.47,0
1,0,0,0,42,1,0,2,0,2,2,1,2,1,0,1,3,74.13,3239.67,1
1,0,1,1,68,1,2,1,2,0,0,2,2,0,0,0,2,49.62,3361.81,1
0,0,0,0,18,1,0,1,0,0,0,0,2,0,0,1,0,73.04,1334.61,1
0,1,1,0,14,1,2,2,2,0,2,1,0,0,2,0,3,104.68,1421.62,0
0,0,0,0,31,1,0,0,0,2,0,2,1,2,2,0,2,93.15,2845.11,0
0,0,1,0,9,1,2,2,2,0,0,0,0,0,0,1,3,111.86,1123.42,1
0,0,1,0,49,0,0,1,0,0,0,2,1,0,1,1,0,32.16,1621.52,0
0,0,1,1,54,1,1,1,2,1,2,0,0,2,0,1,0,86.79,4800.65,0
0,1,0,0,62,1,2,2,0,0,0,2,0,0,2,0,1,88.69,5513.37,0
1,0,1,0,21,0,2,1,0,1,2,0,2,2,1,0,1,18.52,412.08,0
0,0,0,0,19,1,0,0,2,1,1,2,2,2,1,1,1,27.78,466.4,0
0,0,0,1,35,1,0,1,0,1,0,1,0,1,0,0,2,56.78,2092.19,1
1,0,0,1,68,1,2,0,2,2,0,0,1,2,0,1,2,92.63,6293.39,0
0,0,0,0,56,1,0,0,1,0,2,0,0,2,0,0,0,96.63,5240.5,0
0,0,1,0,37,1,2,1,2,2,1,0,0,2,0,1,1,95.17,3450.89,0
1,0,0,0,29,1,0,1,0,0,0,1,2,0,0,1,0,87.26,2634.95,1
0,0,0,0,23,1,0,1,0,1,2,0,2,0,1,1,2,91.54,1995.66,0
1,0,0,1,44,1,0,0,0,1,0,0,1,0,0,0,3,101.18,4528.79,0
1,1,1,1,64,1,2,1,0,0,0,1,0,0,0,1,1,72.75,4655.38,1
0,1,0,0,67,1,2,1,0,1,0,0,0,1,2,1,2,75.16,5119.66,0
0,0,1,0,39,1,2,1,0,2,0,2,2,0,0,0,3,50.52,1956.96,0
1,0,0,0,21,0,0,2,0,0,1,0,2,1,0,1,3,46.74,912.66,1
0,1,1,0,22,1,0,1,2,2,0,0,1,0,0,1,2,93.27,2040.53,1
0,0,1,1,32,0,0,0,2,2,2,0,1,2,0,0,0,22.3,555.67,0
0,0,1,0,12,1,0,1,0,2,2,1,2,0,0,1,3,85.8,1059.0,1
0,0,0,0,45,1,2,0,2,0,1,1,0,2,0,0,0,67.72,3015.04,0
0,0,0,1,10,1,0,0,0,0,2,2,1,0,0,1,3,52.96,361.53,1
0,1,1,1,20,1,0,1,0,0,1,1,2,2,1,1,2,44.8,823.57,1
0,0,1,0,50,1,0,0,1,2,1,1,0,0,0,0,2,45.44,2322.13,0
0,0,1,0,59,0,0,0,2,1,0,2,2,2,0,1,2,112.52,6689.81,0
1,0,1,1,40,1,1,2,0,0,0,2,1,1,0,0,2,22.0,848.42,1
1,0,0,0,65,1,0,2,0,0,1,0,0,1,1,1,0,83.57,5378.32,1
0,0,0,1,3,1,0,1,2,2,0,1,0,2,2,1,2,95.95,111.53,0
0,0,1,0,65,1,0,0,2,2,1,1,2,0,0,1,3,28.77,1758.36,1
0,0,1,0,33,1,0,2,0,0,0,2,2,2,0,1,3,106.18,3504.01,1
0,0,1,0,44,1,0,1,0,0,2,0,2,2,2,1,3,94.96,4063.29,0
1,0,0,1,54,1,0,1,0,2,0,0,0,2,0,1,0,24.46,1324.26,1
0,0,1,0,12,1,2,1,0,2,1,0,0,1,0,1,2,51.12,679.2,0
1,0,1,0,61,1,0,0,2,1,2,0,1,2,2,0,2,91.6,5770.28,0
0,0,1,0,8,0,2,0,0,1,2,0,2,2,0,1,2,86.64,629.93,1
1,0,1,0,56,1,0,1,0,0,2,1,0,1,0,1,3,77.51,4437.04,1
1,0,0,0,23,1,0,2,2,0,1,1,2,2,2,1,2,73.08,1687.95,0
1,1,0,1,62,0,2,0,0,1,0,2,2,0,0,1,3,89.72,5573.29,1
1,1,0,0,50,1,2,1,2,1,1,0,0,2,2,0,0,37.24,2129.78,0
1,0,0,1,30,1,2,2,0,1,1,0,2,0,2,0,2,28.52,897.07,0
1,0,0,1,54,1,0,1,1,0,2,2,2,2,2,1,3,68.84,3621.11,0
1,0,1,1,60,1,1,2,0,2,2,0,0,2,0,0,0,37.35,2270.6,0
1,0,0,1,41,1,0,1,1,1,0,2,2,0,0,0,1,98.05,4065.88,1
1,0,0,0,53,1,1,1,2,2,2,0,0,1,0,1,2,89.02,4571.27,0
1,0,0,0,47,1,0,0,0,2,2,0,2,2,0,0,3,20.13,932.86,1
1,1,0,0,35,1,1,2,2,0,2,2,1,0,0,0,1,97.04,3260.31,1
1,0,0,1,47,1,1,1,0,0,0,0,2,0,0,1,1,64.16,2872.35,0
0,0,0,0,22,1,1,1,0,2,1,2,2,2,0,0,0,73.12,1534.43,1
1,1,1,0,15,1,1,0,0,0,2,0,1,2,1,1,3,63.04,984.95,0
1,0,1,0,13,1,0,1,1,2,0,1,0,1,0,1,2,115.19,1474.19,0
1,0,0,1,40,1,0,1,1,2,2,0,0,2,2,1,2,82.32,3268.91,0
1,0,0,1,36,1,2,2,1,2,2,0,2,1,2,1,3,73.32,2663.55,0
0,0,0,0,54,1,2,1,2,0,2,2,0,2,1,0,3,109.86,5990.37,0
0,1,1,0,11,1,0,0,2,0,2,0,2,1,2,1,0,117.4,1416.07,0
1,0,0,0,72,1,0,1,0,1,0,2,0,1,0,1,3,110.27,7959.62,1
1,0,0,0,50,1,0,0,1,2,0,0,0,2,1,0,2,34.87,1867.3,0
0,0,1,0,7,1,0,0,0,0,0,0,0,2,0,1,1,78.13,449.97,1
0,0,1,0,68,1,2,1,0,2,2,1,1,2,0,0,2,53.05,3678.73,1
0,1,1,0,66,1,2,1,2,2,0,2,2,1,0,0,1,59.64,3969.6,0
1,0,0,0,28,1,2,1,2,0,0,0,2,0,0,1,0,33.24,1067.52,0
0,0,0,0,43,1,0,2,0,0,0,2,0,1,2,0,2,49.01,1872.91,0
1,1,0,0,66,1,0,0,2,1,0,0,0,0,2,0,1,76.9,4784.75,0
0,0,0,0,4,1,0,0,0,2,2,2,0,2,0,1,0,91.13,358.72,1
1,0,1,0,2,1,0,1,1,2,2,2,0,2,0,0,1,34.63,34.63,1
1,1,1,1,58,1,0,0,0,2,2,0,0,1,0,1,3,19.86,1324.49,0
0,0,1,1,63,1,0,2,0,0,0,1,2,1,0,1,2,116.86,7480.1,1
1,0,0,0,16,1,0,2,2,2,0,0,2,2,2,1,3,50.83,931.87,0
0,0,1,0,24,1,0,0,2,2,1,2,1,2,0,0,2,33.23,809.95,0
1,1,0,0,58,1,2,2,0,0,1,0,2,0,2,1,1,89.66,5334.72,0
1,1,0,0,9,1,2,0,0,1,1,1,1,0,2,0,1,62.41,470.36,0
1,0,1,0,56,1,0,1,1,0,2,0,0,0,0,0,2,111.66,6304.77,1
1,1,1,0,32,1,2,2,0,0,0,1,0,2,0,0,3,107.21,3491.75,0
0,0,1,0,59,1,0,2,1,0,0,1,0,2,0,1,3,42.01,2618.3,1
1,0,1,0,16,1,0,1,1,1,0,2,2,1,1,0,0,37.39,634.41,0
1,0,0,1,26,1,2,0,0,1,0,0,2,2,2,0,2,34.36,1031.76,0
0,0,0,0,60,1,2,0,1,0,0,1,0,2,0,0,0,84.93,5273.74,1
1,0,1,1,26,1,0,2,1,2,2,1,0,0,0,1,2,79.99,2216.04,1
0,0,1,0,71,1,1,1,0,0,0,2,1,0,2,1,3,75.6,5477.66,0
0,0,0,0,43,1,0,1,2,2,0,0,0,2,0,0,3,39.64,1753.2,1
0,0,1,0,25,1,2,1,1,0,0,2,2,0,0,1,1,97.22,2397.17,0
1,0,0,0,54,1,2,1,1,0,2,0,0,2,2,0,2,62.66,3415.42,0
1,0,1,0,14,1,0,0,0,0,2,1,1,1,2,1,0,58.13,809.42,0
0,0,0,0,11,0,2,2,2,2,0,0,0,2,0,1,2,107.16,1311.13,1
1,0,1,0,46,1,2,1,1,1,0,0,0,2,1,0,1,95.9,4367.62,0
1,0,1,0,20,1,2,1,1,0,0,1,0,0,0,1,3,111.3,2142.2,0
1,0,1,0,40,1,2,1,0,2,0,1,0,2,1,0,3,48.82,1917.46,0
1,0,1,0,22,1,0,2,1,2,1,2,0,2,2,1,3,88.7,1992.01,0
1,0,1,0,44,1,2,1,0,1,2,0,2,1,2,1,1,80.79,3630.58,0
0,0,0,1,60,1,1,0,0,1,1,1,2,0,2,0,0,99.01,5970.57,0
1,0,0,0,55,1,2,2,0,1,0,2,0,2,0,1,2,72.05,4125.85,1
0,1,1,1,44,1,0,0,0,1,1,1,2,0,0,0,2,54.47,2479.31,0
